event_id,time_to_tca,mission_id,risk,max_risk_estimate,max_risk_scaling,miss_distance,relative_speed,relative_position_r,relative_position_t,relative_position_n,relative_velocity_r,relative_velocity_t,relative_velocity_n,t_time_lastob_start,t_time_lastob_end,t_recommended_od_span,t_actual_od_span,t_obs_available,t_obs_used,t_residuals_accepted,t_weighted_rms,t_rcs_estimate,t_cd_area_over_mass,t_cr_area_over_mass,t_sedr,t_j2k_sma,t_j2k_ecc,t_j2k_inc,t_ct_r,t_cn_r,t_cn_t,t_crdot_r,t_crdot_t,t_crdot_n,t_ctdot_r,t_ctdot_t,t_ctdot_n,t_ctdot_rdot,t_cndot_r,t_cndot_t,t_cndot_n,t_cndot_rdot,t_cndot_tdot,c_object_type,c_time_lastob_start,c_time_lastob_end,c_recommended_od_span,c_actual_od_span,c_obs_available,c_obs_used,c_residuals_accepted,c_weighted_rms,c_rcs_estimate,c_cd_area_over_mass,c_cr_area_over_mass,c_sedr,c_j2k_sma,c_j2k_ecc,c_j2k_inc,c_ct_r,c_cn_r,c_cn_t,c_crdot_r,c_crdot_t,c_crdot_n,c_ctdot_r,c_ctdot_t,c_ctdot_n,c_ctdot_rdot,c_cndot_r,c_cndot_t,c_cndot_n,c_cndot_rdot,c_cndot_tdot,t_span,c_span,t_h_apo,t_h_per,c_h_apo,c_h_per,geocentric_latitude,azimuth,elevation,mahalanobis_distance,t_position_covariance_det,c_position_covariance_det,t_sigma_r,c_sigma_r,t_sigma_t,c_sigma_t,t_sigma_n,c_sigma_n,t_sigma_rdot,c_sigma_rdot,t_sigma_tdot,c_sigma_tdot,t_sigma_ndot,c_sigma_ndot,F10,F3M,SSN,AP
41,3.2285537731481484,2,-24.57856060977995,-5.218029326087448,50.59112482687169,8935.0,11467.0,89.5,5708.0,6874.8,2.4,-8825.4,7322.6,1.0,0.0,3.85,3.84,445,445,99.0,1.015,3.451,0.025136000000000002,0.015477000000000001,1.93089e-05,7155.999705189309,0.000607972912485052,98.6058551469012,-0.013233898714505008,0.34939687601081515,0.017759530202971368,0.010423841358409682,-0.9994080573798576,-0.014586758994940082,-0.9987250703377168,-0.0368181503470278,-0.3498786279004046,0.03962525547881048,0.08689548563100599,0.011742221816120335,0.014722162977013715,-0.009087812927910813,-0.08754158165938139,DEBRIS,1.0,0.0,6.67,6.45,102.0,99.0,98.4,1.9480000000000002,0.0184,0.6314270000000001,0.27460500000000004,0.000581069,7135.00712722491,0.00348462236039354,99.44885375517592,-0.4569285032431034,-0.05203691192333002,0.014749678306645897,0.4584164087540192,-0.9999945016846264,-0.015035798279927109,-0.9946411957837183,0.363400543379489,0.05516158926768537,-0.36495941759555023,0.00786022711180387,0.0943546616159434,0.7088347167750844,-0.09400315004390243,-0.01821471516633209,12.0,2.0,782.2133591718148,773.5120512068033,781.7329326020044,732.0073218478155,75.67169892383183,39.68313100373348,-0.011991058557563595,86.67411041944244,149697.2290593074,392653940057.1292,4.607351733913963,19.622902435674494,79.60162686779712,2540.6369280162803,1.1263352076535649,14.150204945512273,0.08269164407604919,2.6454610184238208,0.004790096032440268,0.019581414657782004,0.003188750539004267,0.019499635894036586,67.0,70.0,0.0,8.0
41,2.8470253356481483,2,-30.0,-5.21367456560993,64.46795649385078,9373.0,11467.0,73.1,5985.8,7212.4,2.1,-8825.4,7322.7,1.0,0.0,3.78,3.78,459,458,99.1,0.985,3.451,0.027144,0.013092,2.0864899999999997e-05,7155.99968447443,0.000607704601117684,98.6058448472093,-0.12609671788374818,0.3664795489826945,-0.06018594410113695,0.12163480242770792,-0.9994178183189196,0.062036171717512675,-0.9982170758719656,0.06710229352619736,-0.3653138572211339,-0.06263422126633977,0.1394768846379783,0.015795291485339487,0.035022302401726886,-0.014220310895533968,-0.14129200019894786,DEBRIS,1.0,0.0,6.76,6.76,97.0,95.0,98.3,1.9340000000000002,0.0184,0.637484,0.251797,0.000580801,7135.003466232959,0.00348220269491755,99.4488465603454,-0.39993927938609697,0.003266957815576248,-0.0049307692974945964,0.4028217206695526,-0.9999868931717724,0.004914509002882308,-0.9939217232033176,0.2973463275858217,-0.002346983033483319,-0.3003470948507297,0.12113087112432075,0.05972803885564509,0.7271463950056641,-0.058954551200458234,-0.1325944496376345,12.0,2.0,782.211418408282,773.5139505405788,781.7119945313216,732.020937934597,75.66954609875543,39.683515508674155,-0.010492117851621423,96.08885264644053,105268.70235704033,241413356499.9405,4.137722803668703,21.24960234922056,75.29810090566693,1792.0926315344304,1.1283727221091442,14.077414535347035,0.0783226850918685,1.8657360477838236,0.0042784483168550715,0.021334554131736617,0.003227770128122509,0.019622372435564462,68.0,70.0,0.0,16.0
41,2.462836006944445,2,-30.0,-5.209222398662306,72.63212075458179,9014.0,11467.0,70.7,5758.6,6935.4,2.3,-8825.4,7322.7,1.0,0.0,3.79,3.79,459,458,99.1,0.9670000000000001,3.4505,0.027058999999999996,0.016402,2.0757800000000006e-05,7155.999548227779,0.0006081960058908401,98.60585200690659,0.010716667551721671,0.2727951202011307,-0.03591316469384389,-0.0202994578439844,-0.9989782145101316,0.0378320989585526,-0.9986470629491592,-0.06190398745204339,-0.2709442683475311,0.0714671126050169,0.13466879812700158,0.0103755286072988,-0.0743865698800081,-0.009874974038849838,-0.1353383441067552,DEBRIS,1.0,0.0,6.74,6.74,98.0,95.0,98.4,1.949,0.0184,0.634896,0.25351999999999997,0.000579551,7135.00525321395,0.00348229958035217,99.44883620306273,-0.3960454956656341,0.005641331865162913,-0.005390980989518628,0.3993930216589444,-0.9999814911487784,0.0054989173230177634,-0.9931983701820486,0.2875144424139934,-0.004695497301318377,-0.29100487759160665,0.13306928317760627,0.05345587986997902,0.7309498963939944,-0.05256715381997767,-0.14456432105454986,12.0,2.0,782.2147985711681,773.5102978843905,781.7144790130269,732.0220274148725,75.67133038705339,39.683515508674155,-0.011491367145191871,120.42088433419792,58265.76340673372,188374268195.2541,3.9008652886250763,21.371139417448013,56.87645382757261,1564.4976829640882,1.131839211195654,14.137276965526281,0.059131683554588574,1.62883792932262,0.004056594630968197,0.02143089592154281,0.003135770240307794,0.019739189446377984,68.0,70.0,0.0,16.0
41,2.1943754398148148,2,-30.0,-5.262886905694039,88.22739553355093,9017.0,11467.0,68.2,5757.0,6939.7,2.3,-8825.4,7322.7,1.0,0.0,3.78,3.78,459,458,99.2,0.9840000000000001,3.4505,0.024675,0.015049000000000003,1.89179e-05,7155.999721711509,0.000608011481788604,98.60584816888719,0.11973143542672353,0.4096083910685496,0.029964070012152687,-0.13131863776012268,-0.9984404599216968,-0.029685155732837136,-0.9990971263508188,-0.16095242447434988,-0.4086790940761104,0.1724405489567077,0.06464679182209065,-0.010395232284165534,-0.09776536144902437,0.014045607467969198,-0.06427861817718168,DEBRIS,1.0,0.0,6.62,6.61,98.0,95.0,97.8,1.949,0.0184,0.636736,0.248151,0.000579406,7135.0050854254905,0.00348172768176615,99.44884826307009,-0.3258824630143573,-0.040927904669920696,-0.01576731749890811,0.3305061838023817,-0.999968515445542,0.016390422306858686,-0.9946250638675612,0.226547684671262,0.04291791450144297,-0.2313144807402883,0.050388184744709456,0.03974447036551797,0.7758105867280692,-0.03839883544903337,-0.05592802126116087,12.0,2.0,782.2136517059853,773.5117917170328,781.7102301409593,732.0259407100232,75.67132690883302,39.683515508674155,-0.011491367145191871,142.5578999606293,41263.545767658834,197935140695.76456,4.066921440106755,23.934974409846358,46.89731335588426,1268.8589362100106,1.1762023635412404,15.51547614480458,0.0489559291608279,1.3209977289912351,0.004243295888810961,0.02428017298126189,0.00308136187423678,0.021120113636057928,68.0,70.0,0.0,10.0
41,1.8554635300925928,2,-30.0,-5.2950777087765974,261.41945164957167,8969.0,11467.0,85.1,5726.7,6902.9,2.4,-8825.4,7322.7,1.0,0.0,3.7,3.7,489,488,99.1,0.978,3.4505,0.023287000000000002,0.014685,1.81154e-05,7155.999797765079,0.000607862807063064,98.6058422028985,-0.0873441030225349,0.3313161435027553,-0.04161157153718381,0.07256804463093748,-0.9973267820852466,0.04504092951341502,-0.9992795782335664,0.05047633898519226,-0.3308039378967582,-0.03575360879071411,0.10856119554454756,-0.04023442947786828,-0.09487528475871718,0.04887066655594185,-0.10786448542379214,DEBRIS,1.0,0.0,6.46,6.39,104.0,101.0,96.9,2.09,0.0184,0.639938,0.26728,0.00058149,7135.00619406226,0.00348372584010815,99.44876849173608,-0.4865986575062299,0.07815841367218614,-0.0002672855616229872,0.4900522246440546,-0.999952266430332,0.0018751723948102282,-0.9862698724759436,0.3372067226210274,-0.08344897567631497,-0.34092302081889675,0.09660539664946922,0.036042208275750984,0.7157310076195077,-0.03400358233318882,-0.10987129995831528,12.0,2.0,782.2126638894922,773.5129316406674,781.7255995098468,732.0127886146738,75.67164809784691,39.683515508674155,-0.011990991789393671,185.19829475183914,19820.45038413313,20386721344.183075,3.678274051780264,12.929636499144127,35.351647769234184,894.0157157455342,1.1520052083215595,14.19567539781042,0.03699820265904818,0.9305558016583424,0.003813257137933397,0.01253248977657672,0.002944689457311246,0.020064309108464216,68.0,70.0,0.0,10.0
41,1.531771377314815,2,-30.0,-5.384681343388522,331.35970165024895,9037.0,11467.0,97.3,5772.8,6952.8,2.3,-8825.4,7322.7,1.0,0.0,3.71,3.71,493,492,99.2,1.023,3.4505,0.020295,0.009717,1.60142e-05,7156.00000193466,0.0006069772727956822,98.6058391315838,-0.04860246416661704,0.2841050391361603,0.0009786546058663918,0.02914625702998815,-0.9939908848363496,0.01217094289278715,-0.999430430384606,0.01612580279599066,-0.2841919836494792,0.003315653274641827,0.11439865343369815,-0.03660830799788625,-0.1142512967199299,0.03865221345947936,-0.11395013743995625,DEBRIS,1.0,0.0,6.46,6.46,103.0,101.0,99.0,2.481,0.0184,0.639425,0.279917,0.000579496,7135.00587901696,0.00348443802809075,99.4487914586763,-0.3807578613140517,0.08085202246522559,-0.0048729641973314355,0.3860701266216413,-0.9998860115693948,0.0067913932233640215,-0.9914917160751232,0.2593477929191733,-0.08342649399325433,-0.2648840742721879,0.1099153672844265,0.010184665577161738,0.7533581951379266,-0.007591379637694031,-0.11642392544109012,12.0,2.0,782.2065312999601,773.5194725693599,781.7303648324578,732.0073932014619,75.67126933901571,39.683515508674155,-0.011491367145191871,240.7938933853706,5461.597570398275,32623356612.378487,2.9977411495991446,15.739399607354784,23.19737485147835,692.955481975574,1.1098576485297562,17.975363695903347,0.02407380526630553,0.7211931780043402,0.0031127046117484392,0.015760536158392582,0.002843895040257288,0.02550666579543473,68.0,70.0,0.0,10.0
41,1.2555794675925926,2,-30.0,-5.495801081460555,633.4503624505743,8900.0,11467.0,99.3,5684.9,6847.7,2.4,-8825.4,7322.6,1.0,0.0,3.72,3.72,485,484,99.3,1.032,3.4505,0.017634,0.009122,1.39818e-05,7156.000087381602,0.000607088521305683,98.60583986525499,0.16734129909947246,0.30699282631523755,0.1115316101793306,-0.19999636035388035,-0.989023978049659,-0.09963068922726599,-0.9996677020082768,-0.19127074975301825,-0.3079243603018892,0.22375106781178106,0.14316510061435994,0.009421283409540996,-0.09973180454908448,-0.00904155223363291,-0.14326243065405705,DEBRIS,1.0,0.0,6.67,6.67,103.0,101.0,99.0,2.492,0.0184,0.638433,0.281643,0.000578979,7135.00737509973,0.00348450339267171,99.4487818924403,-0.3453857751355695,0.050521889964160786,-0.016517173769470074,0.3542534910291138,-0.9997246204345408,0.01855193464928992,-0.9939354219399816,0.2423475389547089,-0.05089765457348666,-0.2515118047731623,0.07169765976273443,0.027429408881615987,0.7653090720590311,-0.024647204060235142,-0.0751351712348272,12.0,2.0,782.2074128931126,773.5187618700893,781.7323325050038,732.0084176944574,75.67196535609708,39.68313100373348,-0.011991058557563595,271.050816481928,3048.408234668173,15764411164.220259,2.9282388905278887,15.925127942971134,17.578353165185867,455.5082875206553,1.1455352460749515,18.467100476252355,0.018190445294164737,0.4743470248668162,0.003053876716568631,0.016155283965316115,0.0029733891437213533,0.026532289761722408,68.0,70.0,0.0,10.0
41,0.8988433912037037,2,-30.0,-5.619969752032169,2087.248478750476,8859.0,11467.0,104.4,5656.0,6818.4,2.5,-8825.4,7322.6,1.0,0.0,3.71,3.71,489,486,99.1,1.06,3.4505,0.018479,0.009958,1.4863e-05,7155.999979490609,0.000607284051825335,98.60582947722341,0.037373468702087805,0.2353752214637453,0.020380338445901317,-0.07135193087733616,-0.9804858142591866,-0.0004514189474488634,-0.9997023993983982,-0.060161308314879036,-0.23515412032718105,0.09395949455236603,0.05512715072080628,0.09673706702973464,-0.1382317060734612,-0.08747650400077221,-0.057397972090117225,DEBRIS,1.0,0.0,6.69,6.69,98.0,96.0,97.8,2.112,0.0184,0.637612,0.284145,0.000571597,7135.00804810167,0.0034853812378727892,99.4487523537246,-0.3619021338975836,-0.027905762090021848,0.02198175980271875,0.3761662816776532,-0.9993140840376982,-0.024298792274936098,-0.9936421928297016,0.2572422688800756,0.028354133289165574,-0.272032175543207,0.004717297001170371,0.0004632332780793997,0.7654465346369195,-0.0006132356646176197,-0.005089040121281344,12.0,2.0,782.2087041530168,773.5172548282028,781.7392712845958,732.0028249187453,75.67222065366401,39.68313100373348,-0.012490685981948628,346.0849995180686,1702.6464321249607,1609491016.530784,2.627782715522728,11.952773736668826,13.408549511412485,244.59084201989248,1.2058735422920597,14.727304573478474,0.014163841286882594,0.2548350250652371,0.002731109298435345,0.012127200831189363,0.002989117093725169,0.02088921731420304,68.0,70.0,0.0,8.0
41,0.4620262615740741,2,-30.0,-5.817585347565446,5454.073543313994,8871.0,11467.0,102.0,5662.1,6829.0,2.4,-8825.4,7322.6,1.0,0.0,3.72,3.72,480,477,98.8,1.07,3.4505,0.018466999999999997,0.012454999999999999,1.49876e-05,7156.00003919374,0.0006074041821452,98.60583903486841,0.09469751106961484,0.13385239339971192,0.02701847476965993,-0.13011761681870831,-0.9732191915547932,-0.0014019996017589865,-0.99980550251194,-0.1131216592497102,-0.13373518799425868,0.1483166388208879,0.0282885666091764,0.060775238693433126,-0.2129536966836829,-0.06199207136562091,-0.029564659891672805,DEBRIS,1.0,0.0,6.96,6.96,101.0,99.0,97.9,2.125,0.0184,0.636163,0.28341700000000003,0.0005743990000000001,7135.008057166709,0.0034853589372525608,99.44875528903593,-0.3557614353501797,-0.02761652010730505,0.04926592812040168,0.3802502742983113,-0.9980485703402244,-0.05294157407069015,-0.9964137425121942,0.28272238337051364,0.02731195901678441,-0.3078617872905219,0.002450347269802752,-0.007881087357908729,0.7670500458487831,0.007817222863707762,-0.0023759768272207608,12.0,2.0,782.2096235449771,773.5164548425028,781.7391212661241,732.0029930672937,75.67216193563289,39.68313100373348,-0.011991058557563595,367.7692733156917,1460.5630795757104,587094687.3153489,2.68306690188672,12.016139146997258,11.742942561385545,145.9013022560114,1.2296442574988915,14.807032113154886,0.012496647550443279,0.15238786040889216,0.0027920984939647088,0.01232918488789912,0.0030968845635573825,0.02096477044949456,68.0,70.0,0.0,8.0
41,0.13041755787037038,2,-30.0,-6.070019409484487,29127.501851814326,8819.0,11467.0,106.4,5630.7,6787.6,2.5,-8825.4,7322.6,1.0,0.0,3.78,3.78,477,474,98.8,1.08,3.4505,0.014766999999999999,0.011426,1.1946500000000005e-05,7156.000164219,0.000607412922338222,98.6058315213762,0.2204821534901549,0.20687492519737544,0.1179844251210132,-0.3057893955441333,-0.9407902459465352,-0.09670413483546968,-0.9998870509981452,-0.2342417597356321,-0.20756654439427605,0.3189219807621225,0.0904493252482706,-0.0023966823303477073,-0.1943482404615628,-0.0019342534386172254,-0.0904639627775706,DEBRIS,1.0,0.0,6.75,6.75,98.0,96.0,97.8,2.154,0.0184,0.63318,0.28844699999999995,0.000569349,7135.009087549341,0.00348578060762696,99.4487519958915,0.2274736323214881,0.21046180592039754,-0.18146151239872216,-0.16296288564329744,-0.9834862788612364,0.1908744363909648,-0.9983903925553964,-0.2717821729239568,-0.20814196580845706,0.20756718912519986,0.15416168082550402,-0.18448757776998045,0.7424947599126254,0.2030795767921083,-0.15213571312502935,12.0,2.0,782.2098111910008,773.5165172469988,781.7431638619628,732.001011236719,75.67241609636665,39.68313100373348,-0.012490685981948628,428.289951301408,494.4075895142111,42160261.77353016,2.3261803455450307,9.737715337798695,7.972673955455598,51.236900764976006,1.25998968249744,14.08541444189698,0.008389961263319397,0.052700464893585146,0.002424617701824352,0.010150118225912443,0.0032303761390896878,0.0204506039030636,68.0,70.0,0.0,2.0
42,6.867448043981483,5,-27.646853453786026,-6.501138311007116,53.787800957916346,252.0,14910.0,-168.6,24.8,186.3,12.8,-14757.6,2132.8,1.0,0.0,3.6,3.6,467,463,98.5,1.43,0.369,0.013073,0.002412,4.1813699999999996e-05,7013.938369170562,0.00122743456729189,97.86213757916599,-0.4408611819819271,-0.03784814825196608,-0.05331262000423149,0.4478863308081845,-0.9998078495101976,0.05026123188823317,-0.9486921120538732,0.1346939438794235,0.05908674591854365,-0.1423422059134779,0.08101088932465697,0.042561588609272935,-0.6273041582645341,-0.032620905225332286,-0.09939348410726674,DEBRIS,1.0,0.0,3.17,3.17,109.0,109.0,100.0,1.22,1.194,0.24873699999999999,0.111528,0.00084819,7010.07103674828,0.00131364541927725,98.4706391042737,-0.7658444608411047,-0.04634665664231042,0.2498409089032059,0.7671235945356526,-0.9999968067393956,-0.2496048504730269,-0.9999647400904658,0.7619153836513478,0.04387816771998415,-0.7631997681581261,-0.4477733562663963,0.19008421261236955,-0.5784659743196716,-0.19091516568043776,0.4494274385732317,1.0,2.0,644.4105195777356,627.1922187633862,641.1427844545124,622.7252890420477,6.883505161226947,8.223570100791871,-0.04918447026617172,10.430177420481712,54656629.55624768,2773962004879.3154,4.041692714692694,24.19634683170168,554.9173812379642,10788.748768972238,3.686351855154361,10.536678793623727,0.5962157327679303,11.604163046079625,0.003912008435573727,0.025727588305163786,0.002308993070582933,0.0065724652908935146,75.0,82.0,11.0,2.0
42,6.497240162037038,5,-25.43027505077384,-6.4404524444195665,48.699588857455645,247.0,14910.0,-176.1,27.3,171.1,12.7,-14757.6,2132.8,1.0,0.0,3.71,3.71,453,450,98.3,1.3940000000000001,0.369,0.012288,0.004956,3.86979e-05,7013.9387131616195,0.00122634370118609,97.86214413895179,-0.3838229212771001,0.04477744242304607,-0.06568928432497913,0.3903235160736265,-0.9997595074196701,0.06254362231415594,-0.9596079728059412,0.1089261586788213,-0.030596275558106237,-0.1157556752308001,0.01475746159857344,0.060743170489877964,-0.5572556524474747,-0.05120274200872518,-0.028798187580801764,DEBRIS,1.0,0.0,3.1,3.1,112.0,112.0,100.0,1.337,1.194,0.247942,0.108201,0.000825208,7010.071157077329,0.00131216708987883,98.4706057334581,-0.7257910641516758,-0.04142461109860699,0.2186957263835744,0.7276091295819651,-0.9999943450920268,-0.2185074238954404,-0.9995679129230316,0.7057321833019525,0.03295720658440583,-0.7076005712981999,-0.4237205936608206,0.16989950372789125,-0.5066230173150601,-0.17104792601764318,0.4295660625624928,1.0,2.0,644.4032127230113,627.2002136002284,641.1325417473554,622.7357724073038,6.884066246248523,8.223570100791871,-0.048800216778782775,9.951621837537457,36213710.50825317,2532701846074.6357,3.921029201625512,24.943885022185306,466.7301147344148,9400.228720621642,3.569558796266004,10.269074933994784,0.5010393198143236,10.110781374354804,0.003893462469319565,0.02599458212782041,0.002208332176100325,0.006756314083877392,72.0,82.0,0.0,2.0
42,6.2390816898148165,5,-24.464452720823328,-6.3935111495573524,46.52803897906715,173.0,14910.0,-167.8,-10.4,-44.1,12.8,-14757.6,2132.8,1.0,0.0,3.7,3.7,454,450,98.2,1.4340000000000002,0.369,0.012293,0.004415,3.83114e-05,7013.93829658927,0.00122673446018455,97.86214287835578,-0.4248396517180856,0.005132870021656611,-0.02290186109852458,0.4288052518512911,-0.9997537338096248,0.02083593348250011,-0.9638725347458948,0.16866459698106326,0.0005611908900632693,-0.17286568869565552,-0.0509465801732678,0.00880911044365744,-0.5905784939296616,-0.0011052304462350886,0.056083193356709984,DEBRIS,1.0,0.0,3.1,3.1,112.0,112.0,100.0,1.349,1.194,0.24795599999999998,0.11207400000000001,0.000825258,7010.07243976834,0.00131378335073355,98.4706412048084,-0.7157390728349323,-0.04419688266483682,0.2211798691166069,0.7175866356212816,-0.9999938696786592,-0.22118826974521216,-0.9993436706086885,0.6903916716839332,0.03378305630462625,-0.6923014532491509,-0.4104434839325937,0.1774754372287468,-0.4701399168113426,-0.17843953519575534,0.4163045213071138,1.0,2.0,644.4055363993048,627.1970567792367,641.1451562271433,622.725723309537,6.8902325969289695,8.223570100791871,-0.04918447026617172,9.661595733927182,25177747.36311876,1945331206291.1003,3.7713300041232136,24.607385070340165,414.8638330826152,8838.455181761121,3.543646427057869,9.550918803968546,0.4463312671099796,9.506481999141426,0.0037137380090684906,0.02549506815052668,0.002130558142834877,0.006055281991782051,72.0,82.0,0.0,2.0
42,5.805899803240742,5,-16.26608084898761,-6.188626102946108,27.55112365522009,246.0,14910.0,-153.5,-31.3,-190.2,12.8,-14757.6,2132.8,1.0,0.0,3.73,3.73,452,447,98.1,1.464,0.369,0.012001999999999999,0.00386,3.6332e-05,7013.938179203708,0.0012271527296565,97.86214095750609,-0.3277186126140615,-0.016595551308846792,-0.02024568753220572,0.3350282109638775,-0.9995940323721054,0.019056016152486643,-0.9729107747995968,0.10090262266392792,0.0222013075578791,-0.10839334078201812,-0.007572517925183112,0.04088563819687272,-0.5454982256819149,-0.03040865039844745,0.0023491036064545805,DEBRIS,1.0,0.0,3.1,3.1,109.0,109.0,100.0,1.349,1.194,0.246198,0.122273,0.000794357,7010.0743744172,0.00131724135627078,98.4706574423506,-0.6267019072307379,0.00048710225657303723,0.183497143811656,0.6299716667806392,-0.99998719207423,-0.18340128834270172,-0.9990242522836824,0.5923123477702841,-0.011642850284396588,-0.5956896916774252,-0.4511239130638219,0.1648645659266627,-0.4950551462498981,-0.16655672404713892,0.4571788118663465,1.0,2.0,644.4083525859612,627.1940058214577,641.1713342937163,622.7034145406832,6.894382936233763,8.223570100791871,-0.04918447026617172,7.659217844281456,23012039.63561201,2276376583136.22,3.89501091140962,26.882758415013885,364.1889619414625,7672.484604090125,3.5812441972029783,9.659622663437741,0.3908390973277878,8.253722796411326,0.003957086049102294,0.027941136340528458,0.0021671972683629886,0.006152678278603554,73.0,82.0,0.0,8.0
42,5.5363834490740755,5,-14.287771330380465,-6.044793462458057,23.153162473924894,317.0,14910.0,-149.1,41.3,276.8,12.8,-14757.5,2132.8,1.0,0.0,3.78,3.78,440,435,98.0,1.4140000000000001,0.369,0.011587,0.001535,3.42253e-05,7013.93926175328,0.00122712480405298,97.8621412011944,-0.2852415282453655,-0.04259503061438105,-0.019955948259911104,0.29429365890298825,-0.9995955578095282,0.01594048070568642,-0.9763667876168528,0.07185105012880914,0.04791732736184312,-0.08107597817194262,0.0016010281730921767,0.038575127397876434,-0.5444662246669941,-0.026717787131309352,-0.00588539006286621,DEBRIS,1.0,0.0,3.04,3.04,118.0,118.0,100.0,1.371,1.194,0.250985,0.133205,0.000789625,7010.07003528291,0.00132006202032964,98.47067986538548,-0.6121934624175805,-0.027319178416668068,0.19390953335030628,0.616293203915785,-0.999981715445362,-0.19377032993807136,-0.9980921048947832,0.5625001922221754,0.013727450175692858,-0.5667835880771748,-0.4062361428308134,0.1372670412209323,-0.34671518248479605,-0.1393956417249855,0.4136862946763542,1.0,2.0,644.4092405954989,627.1952829110622,641.1867624963387,622.6793080694823,6.8810194564252125,8.223625063313934,-0.0491847967317356,7.476172816897727,14695828.732481305,1305080524493.7336,3.709440658643834,26.186887940341443,314.69685413108283,6631.54959266686,3.4313321028428594,8.540067915420812,0.33753518335130633,7.133107317291674,0.003808862034781517,0.026894887990099533,0.002180036467584889,0.006102447050159468,73.0,82.0,0.0,8.0
42,5.240862719907408,5,-17.026318081496015,-6.122628654130226,29.54353351542011,290.0,14910.0,-151.0,38.3,244.8,12.8,-14757.5,2132.8,1.0,0.0,3.78,3.78,440,435,98.1,1.3980000000000001,0.369,0.011462,0.008112999999999999,3.3647e-05,7013.939237801888,0.00122539296201425,97.86215057478901,-0.3423771146673726,-0.009780320129907896,0.0035375942766688187,0.34807961098444623,-0.9995251209657208,-0.008345318759464726,-0.9767581601711848,0.1333578392423683,0.008801767209622165,-0.13925533638571436,-0.06034209820460505,-0.03984496084375517,-0.5933060328509774,0.05105087971481455,0.07511664181882992,DEBRIS,1.0,0.0,3.1,3.1,118.0,118.0,100.0,1.351,1.194,0.251907,0.134985,0.000787143,7010.069723185699,0.00132062198001823,98.47068473410059,-0.6779206219989649,-0.06951919793487807,0.20970756244962685,0.6808931808993369,-0.9999881520032522,-0.20988537743532207,-0.997445893737031,0.6239117431328308,0.053243270646982345,-0.6270679045851071,-0.3322652081680088,0.15282894671634806,-0.3183762648438995,-0.15383945252011993,0.33772003351509217,1.0,2.0,644.397069579888,627.2074060238908,641.1903753435981,622.6750710278002,6.881901562112869,8.223625063313934,-0.0491847967317356,8.203799495607885,11821494.736696502,986196927466.964,3.623937085546602,25.302503828672773,293.71346581319693,6884.9989106752955,3.4381652083633214,7.971547528554289,0.31662233022956543,7.405221806266168,0.0036811234698119,0.025540225136047645,0.002141384832298949,0.005538927694057759,73.0,82.0,0.0,8.0
42,4.853477719907408,5,-18.231880105815204,-6.114412643810343,32.42825259017905,366.0,14910.0,-160.2,50.3,325.5,12.8,-14757.5,2132.8,1.0,0.0,3.86,3.86,427,423,98.3,1.393,0.369,0.012322,0.008489,3.57045e-05,7013.93900626606,0.0012253513055831696,97.86215114123821,-0.2825580462663801,-0.07180759851349193,-0.00898374451520011,0.2883842449367787,-0.9994846269679036,0.004092637105978021,-0.9782860011765367,0.07818445889073185,0.07581545403850032,-0.08401896417812114,-0.022888157089631284,-0.003690509172134661,-0.573320580518165,0.01625534378885576,0.028083042367144064,DEBRIS,1.0,0.0,3.11,3.11,115.0,115.0,100.0,1.365,1.194,0.252324,0.128493,0.0007829380000000001,7010.068062255071,0.0013184753978937,98.4706909143075,-0.6656129431981532,-0.07586610724122632,0.17454144095367286,0.6686931545690471,-0.9999869727229156,-0.17490670139512093,-0.9965225602794144,0.6015481039744721,0.06111668282584986,-0.6048374435324048,-0.3697586751417421,0.14380709385180038,-0.31968674681660497,-0.1452263153535322,0.3797936460598145,1.0,2.0,644.3965455846683,627.2074669474505,641.1736645327146,622.6884599774276,6.879587486283567,8.223625063313934,-0.0491847967317356,9.074299367109576,11183244.482871396,913951118150.24,3.653264293751549,24.89043189661441,275.6669004432705,6173.421255673387,3.472260070904828,8.479377925296173,0.2959865368559861,6.6395993855051225,0.0037592153436588342,0.024889959823189752,0.0021494720281966927,0.0055979782064599,73.0,82.0,0.0,8.0
